max.pop	max.age	min.rep	max.rep	fertility	survival.time
20	70	20	40	0.2	936
20	80	20	40	0.2	378
20	90	20	40	0.2	351
20	100	20	40	0.2	775
20	50	20	40	0.2	5995
20	60	20	40	0.2	3181
20	70	20	40	0.2	392
20	80	20	40	0.2	622
20	90	20	40	0.2	1942
20	100	20	40	0.2	1206
20	50	20	40	0.2	3840
20	60	20	40	0.2	2807
20	70	20	40	0.2	1240
20	80	20	40	0.2	382
20	90	20	40	0.2	530
20	100	20	40	0.2	309
