max.pop	max.age	min.rep	max.rep	fertility	survival.time
8	80	20	40	0.2	507
12	80	20	40	0.2	79
16	80	20	40	0.2	93
20	80	20	40	0.2	3325
24	80	20	40	0.2	1661
28	80	20	40	0.2	1013
32	80	20	40	0.2	5600
4	80	20	40	0.2	40
8	80	20	40	0.2	98
12	80	20	40	0.2	78
16	80	20	40	0.2	384
20	80	20	40	0.2	2269
24	80	20	40	0.2	922
28	80	20	40	0.2	298
32	80	20	40	0.2	920
4	80	20	40	0.2	58
8	80	20	40	0.2	89
12	80	20	40	0.2	207
16	80	20	40	0.2	84
20	80	20	40	0.2	637
24	80	20	40	0.2	3470
28	80	20	40	0.2	3499
32	80	20	40	0.2	286
4	80	20	40	0.2	37
8	80	20	40	0.2	77
12	80	20	40	0.2	206
16	80	20	40	0.2	278
20	80	20	40	0.2	438
24	80	20	40	0.2	1971
28	80	20	40	0.2	1263
32	80	20	40	0.2	1813
4	80	20	40	0.2	101
8	80	20	40	0.2	89
12	80	20	40	0.2	421
16	80	20	40	0.2	434
20	80	20	40	0.2	293
24	80	20	40	0.2	370
28	80	20	40	0.2	913
32	80	20	40	0.2	4820
4	80	20	40	0.2	60
8	80	20	40	0.2	369
12	80	20	40	0.2	93
16	80	20	40	0.2	204
20	80	20	40	0.2	1552
24	80	20	40	0.2	126
28	80	20	40	0.2	835
32	80	20	40	0.2	554
4	80	20	40	0.2	68
8	80	20	40	0.2	62
12	80	20	40	0.2	918
16	80	20	40	0.2	94
20	80	20	40	0.2	1016
24	80	20	40	0.2	478
28	80	20	40	0.2	2203
32	80	20	40	0.2	2722
4	80	20	40	0.2	56
8	80	20	40	0.2	186
12	80	20	40	0.2	207
16	80	20	40	0.2	278
20	80	20	40	0.2	1151
24	80	20	40	0.2	133
28	80	20	40	0.2	2195
32	80	20	40	0.2	11163
4	80	20	40	0.2	104
8	80	20	40	0.2	82
12	80	20	40	0.2	449
16	80	20	40	0.2	261
20	80	20	40	0.2	83
24	80	20	40	0.2	1242
28	80	20	40	0.2	5246
32	80	20	40	0.2	1126
4	80	20	40	0.2	107
8	80	20	40	0.2	182
12	80	20	40	0.2	101
16	80	20	40	0.2	166
20	80	20	40	0.2	983
24	80	20	40	0.2	1340
28	80	20	40	0.2	1006
32	80	20	40	0.2	6489
4	80	20	40	0.2	92
8	80	20	40	0.2	368
12	80	20	40	0.2	266
16	80	20	40	0.2	380
20	80	20	40	0.2	399
24	80	20	40	0.2	456
28	80	20	40	0.2	540
32	80	20	40	0.2	308
4	80	20	40	0.2	239
8	80	20	40	0.2	170
12	80	20	40	0.2	193
16	80	20	40	0.2	1140
20	80	20	40	0.2	741
24	80	20	40	0.2	1536
28	80	20	40	0.2	522
32	80	20	40	0.2	1515
4	80	20	40	0.2	58
8	80	20	40	0.2	70
12	80	20	40	0.2	359
16	80	20	40	0.2	128
20	80	20	40	0.2	634
24	80	20	40	0.2	502
28	80	20	40	0.2	521
32	80	20	40	0.2	6101
4	80	20	40	0.2	74
8	80	20	40	0.2	301
12	80	20	40	0.2	216
16	80	20	40	0.2	434
20	80	20	40	0.2	592
24	80	20	40	0.2	621
28	80	20	40	0.2	3070
32	80	20	40	0.2	3045
4	80	20	40	0.2	112
8	80	20	40	0.2	130
12	80	20	40	0.2	138
16	80	20	40	0.2	1052
20	80	20	40	0.2	361
24	80	20	40	0.2	1240
28	80	20	40	0.2	3043
32	80	20	40	0.2	574
4	80	20	40	0.2	101
8	80	20	40	0.2	88
12	80	20	40	0.2	136
16	80	20	40	0.2	1437
20	80	20	40	0.2	454
24	80	20	40	0.2	1803
28	80	20	40	0.2	1701
32	80	20	40	0.2	5671
4	80	20	40	0.2	68
8	80	20	40	0.2	339
12	80	20	40	0.2	382
16	80	20	40	0.2	181
20	80	20	40	0.2	502
24	80	20	40	0.2	320
28	80	20	40	0.2	359
32	80	20	40	0.2	4867
4	80	20	40	0.2	37
8	80	20	40	0.2	90
12	80	20	40	0.2	303
16	80	20	40	0.2	1086
20	80	20	40	0.2	366
24	80	20	40	0.2	240
28	80	20	40	0.2	455
32	80	20	40	0.2	2149
4	80	20	40	0.2	66
8	80	20	40	0.2	92
12	80	20	40	0.2	105
16	80	20	40	0.2	549
20	80	20	40	0.2	229
24	80	20	40	0.2	1995
28	80	20	40	0.2	432
32	80	20	40	0.2	984
4	80	20	40	0.2	142
8	80	20	40	0.2	69
12	80	20	40	0.2	343
16	80	20	40	0.2	576
20	80	20	40	0.2	478
24	80	20	40	0.2	8199
28	80	20	40	0.2	2322
32	80	20	40	0.2	2529
4	80	20	40	0.2	29
8	80	20	40	0.2	360
12	80	20	40	0.2	103
16	80	20	40	0.2	2495
20	80	20	40	0.2	1119
24	80	20	40	0.2	2878
28	80	20	40	0.2	759
32	80	20	40	0.2	7275
4	80	20	40	0.2	94
8	80	20	40	0.2	88
12	80	20	40	0.2	86
16	80	20	40	0.2	238
20	80	20	40	0.2	1783
24	80	20	40	0.2	2708
28	80	20	40	0.2	1529
32	80	20	40	0.2	1221
4	80	20	40	0.2	71
8	80	20	40	0.2	50
12	80	20	40	0.2	627
16	80	20	40	0.2	174
20	80	20	40	0.2	1487
24	80	20	40	0.2	921
28	80	20	40	0.2	2905
32	80	20	40	0.2	4969
4	80	20	40	0.2	94
8	80	20	40	0.2	98
12	80	20	40	0.2	98
16	80	20	40	0.2	1201
20	80	20	40	0.2	2127
24	80	20	40	0.2	981
28	80	20	40	0.2	273
32	80	20	40	0.2	2649
4	80	20	40	0.2	54
8	80	20	40	0.2	228
12	80	20	40	0.2	174
16	80	20	40	0.2	297
20	80	20	40	0.2	2356
24	80	20	40	0.2	1286
28	80	20	40	0.2	1357
32	80	20	40	0.2	685
4	80	20	40	0.2	31
8	80	20	40	0.2	142
12	80	20	40	0.2	688
16	80	20	40	0.2	955
20	80	20	40	0.2	318
24	80	20	40	0.2	308
28	80	20	40	0.2	4244
32	80	20	40	0.2	1979
4	80	20	40	0.2	38
8	80	20	40	0.2	140
12	80	20	40	0.2	259
16	80	20	40	0.2	734
20	80	20	40	0.2	292
24	80	20	40	0.2	3140
28	80	20	40	0.2	336
32	80	20	40	0.2	815
4	80	20	40	0.2	93
8	80	20	40	0.2	209
12	80	20	40	0.2	165
16	80	20	40	0.2	116
20	80	20	40	0.2	842
24	80	20	40	0.2	1914
28	80	20	40	0.2	262
32	80	20	40	0.2	804
4	80	20	40	0.2	87
8	80	20	40	0.2	96
12	80	20	40	0.2	91
16	80	20	40	0.2	267
20	80	20	40	0.2	207
24	80	20	40	0.2	983
28	80	20	40	0.2	2157
32	80	20	40	0.2	269
4	80	20	40	0.2	125
8	80	20	40	0.2	105
12	80	20	40	0.2	225
16	80	20	40	0.2	1893
20	80	20	40	0.2	260
24	80	20	40	0.2	749
28	80	20	40	0.2	6929
32	80	20	40	0.2	13563
4	80	20	40	0.2	58
8	80	20	40	0.2	275
12	80	20	40	0.2	96
16	80	20	40	0.2	1347
20	80	20	40	0.2	338
24	80	20	40	0.2	380
28	80	20	40	0.2	6562
32	80	20	40	0.2	2362
4	80	20	40	0.2	137
8	80	20	40	0.2	144
12	80	20	40	0.2	260
16	80	20	40	0.2	214
20	80	20	40	0.2	1019
24	80	20	40	0.2	499
28	80	20	40	0.2	4373
32	80	20	40	0.2	380
4	80	20	40	0.2	57
8	80	20	40	0.2	217
12	80	20	40	0.2	251
16	80	20	40	0.2	127
20	80	20	40	0.2	345
24	80	20	40	0.2	1818
28	80	20	40	0.2	6410
32	80	20	40	0.2	298
4	80	20	40	0.2	123
8	80	20	40	0.2	74
12	80	20	40	0.2	211
16	80	20	40	0.2	99
20	80	20	40	0.2	250
24	80	20	40	0.2	305
28	80	20	40	0.2	1164
32	80	20	40	0.2	1694
4	80	20	40	0.2	102
8	80	20	40	0.2	82
12	80	20	40	0.2	322
16	80	20	40	0.2	487
20	80	20	40	0.2	333
24	80	20	40	0.2	750
28	80	20	40	0.2	2067
32	80	20	40	0.2	216
4	80	20	40	0.2	45
8	80	20	40	0.2	368
12	80	20	40	0.2	448
16	80	20	40	0.2	87
20	80	20	40	0.2	181
24	80	20	40	0.2	1520
28	80	20	40	0.2	3227
32	80	20	40	0.2	5826
4	80	20	40	0.2	58
8	80	20	40	0.2	103
12	80	20	40	0.2	103
16	80	20	40	0.2	296
20	80	20	40	0.2	371
24	80	20	40	0.2	331
28	80	20	40	0.2	4099
32	80	20	40	0.2	14474
4	80	20	40	0.2	323
8	80	20	40	0.2	134
12	80	20	40	0.2	273
16	80	20	40	0.2	319
20	80	20	40	0.2	95
24	80	20	40	0.2	2372
28	80	20	40	0.2	481
32	80	20	40	0.2	469
4	80	20	40	0.2	71
8	80	20	40	0.2	100
12	80	20	40	0.2	73
16	80	20	40	0.2	388
20	80	20	40	0.2	1279
24	80	20	40	0.2	1868
28	80	20	40	0.2	786
32	80	20	40	0.2	1986
4	80	20	40	0.2	41
8	80	20	40	0.2	105
12	80	20	40	0.2	323
16	80	20	40	0.2	591
20	80	20	40	0.2	209
24	80	20	40	0.2	1277
28	80	20	40	0.2	6248
32	80	20	40	0.2	355
4	80	20	40	0.2	96
8	80	20	40	0.2	86
12	80	20	40	0.2	1577
16	80	20	40	0.2	187
20	80	20	40	0.2	111
24	80	20	40	0.2	1856
28	80	20	40	0.2	668
32	80	20	40	0.2	549
4	80	20	40	0.2	102
8	80	20	40	0.2	313
12	80	20	40	0.2	177
16	80	20	40	0.2	356
20	80	20	40	0.2	710
24	80	20	40	0.2	409
28	80	20	40	0.2	1289
32	80	20	40	0.2	1106
4	80	20	40	0.2	55
8	80	20	40	0.2	74
12	80	20	40	0.2	69
16	80	20	40	0.2	655
20	80	20	40	0.2	806
24	80	20	40	0.2	378
28	80	20	40	0.2	507
32	80	20	40	0.2	586
4	80	20	40	0.2	47
8	80	20	40	0.2	60
12	80	20	40	0.2	539
16	80	20	40	0.2	219
20	80	20	40	0.2	442
24	80	20	40	0.2	2279
28	80	20	40	0.2	99
32	80	20	40	0.2	1233
4	80	20	40	0.2	68
8	80	20	40	0.2	207
12	80	20	40	0.2	195
16	80	20	40	0.2	444
20	80	20	40	0.2	249
24	80	20	40	0.2	1591
28	80	20	40	0.2	3368
32	80	20	40	0.2	2686
4	80	20	40	0.2	129
8	80	20	40	0.2	310
12	80	20	40	0.2	427
16	80	20	40	0.2	672
20	80	20	40	0.2	115
24	80	20	40	0.2	2575
28	80	20	40	0.2	4675
32	80	20	40	0.2	1506
4	80	20	40	0.2	74
8	80	20	40	0.2	91
12	80	20	40	0.2	102
16	80	20	40	0.2	126
20	80	20	40	0.2	739
24	80	20	40	0.2	802
28	80	20	40	0.2	2306
32	80	20	40	0.2	838
4	80	20	40	0.2	75
8	80	20	40	0.2	204
12	80	20	40	0.2	65
16	80	20	40	0.2	345
20	80	20	40	0.2	1335
24	80	20	40	0.2	1536
28	80	20	40	0.2	3321
32	80	20	40	0.2	1958
4	80	20	40	0.2	59
8	80	20	40	0.2	36
12	80	20	40	0.2	233
16	80	20	40	0.2	377
20	80	20	40	0.2	256
24	80	20	40	0.2	866
28	80	20	40	0.2	1826
32	80	20	40	0.2	2918
4	80	20	40	0.2	46
8	80	20	40	0.2	63
12	80	20	40	0.2	1040
16	80	20	40	0.2	310
20	80	20	40	0.2	344
24	80	20	40	0.2	2280
28	80	20	40	0.2	230
32	80	20	40	0.2	313
4	80	20	40	0.2	78
8	80	20	40	0.2	87
12	80	20	40	0.2	109
16	80	20	40	0.2	112
20	80	20	40	0.2	760
24	80	20	40	0.2	1834
28	80	20	40	0.2	2676
32	80	20	40	0.2	722
4	80	20	40	0.2	72
8	80	20	40	0.2	140
12	80	20	40	0.2	200
16	80	20	40	0.2	179
20	80	20	40	0.2	515
24	80	20	40	0.2	1433
28	80	20	40	0.2	6430
32	80	20	40	0.2	3839
4	80	20	40	0.2	252
8	80	20	40	0.2	188
12	80	20	40	0.2	132
16	80	20	40	0.2	831
20	80	20	40	0.2	1661
24	80	20	40	0.2	2284
28	80	20	40	0.2	490
32	80	20	40	0.2	2650
4	80	20	40	0.2	73
8	80	20	40	0.2	54
12	80	20	40	0.2	410
16	80	20	40	0.2	471
20	80	20	40	0.2	2983
24	80	20	40	0.2	1543
28	80	20	40	0.2	1215
32	80	20	40	0.2	3354
4	80	20	40	0.2	54
8	80	20	40	0.2	635
12	80	20	40	0.2	184
16	80	20	40	0.2	738
20	80	20	40	0.2	1372
24	80	20	40	0.2	1048
28	80	20	40	0.2	491
32	80	20	40	0.2	1997
4	80	20	40	0.2	70
8	80	20	40	0.2	137
12	80	20	40	0.2	349
16	80	20	40	0.2	148
20	80	20	40	0.2	1157
24	80	20	40	0.2	3163
28	80	20	40	0.2	646
32	80	20	40	0.2	1099
4	80	20	40	0.2	159
8	80	20	40	0.2	68
12	80	20	40	0.2	203
16	80	20	40	0.2	112
20	80	20	40	0.2	135
24	80	20	40	0.2	542
28	80	20	40	0.2	1591
32	80	20	40	0.2	773
4	80	20	40	0.2	100
8	80	20	40	0.2	226
12	80	20	40	0.2	206
16	80	20	40	0.2	539
20	80	20	40	0.2	989
24	80	20	40	0.2	613
28	80	20	40	0.2	1536
32	80	20	40	0.2	4424
4	80	20	40	0.2	73
8	80	20	40	0.2	180
12	80	20	40	0.2	594
16	80	20	40	0.2	434
20	80	20	40	0.2	864
24	80	20	40	0.2	136
28	80	20	40	0.2	2435
32	80	20	40	0.2	1539
4	80	20	40	0.2	125
8	80	20	40	0.2	100
12	80	20	40	0.2	144
16	80	20	40	0.2	322
20	80	20	40	0.2	2031
24	80	20	40	0.2	209
28	80	20	40	0.2	2349
32	80	20	40	0.2	4718
4	80	20	40	0.2	48
8	80	20	40	0.2	104
12	80	20	40	0.2	62
16	80	20	40	0.2	297
20	80	20	40	0.2	476
24	80	20	40	0.2	319
28	80	20	40	0.2	1940
32	80	20	40	0.2	5567
4	80	20	40	0.2	103
8	80	20	40	0.2	192
12	80	20	40	0.2	935
16	80	20	40	0.2	1102
20	80	20	40	0.2	106
24	80	20	40	0.2	2062
28	80	20	40	0.2	636
32	80	20	40	0.2	3443
4	80	20	40	0.2	121
8	80	20	40	0.2	410
12	80	20	40	0.2	485
16	80	20	40	0.2	244
20	80	20	40	0.2	486
24	80	20	40	0.2	990
28	80	20	40	0.2	686
32	80	20	40	0.2	2856
4	80	20	40	0.2	47
8	80	20	40	0.2	247
12	80	20	40	0.2	797
16	80	20	40	0.2	232
20	80	20	40	0.2	202
24	80	20	40	0.2	133
28	80	20	40	0.2	1738
32	80	20	40	0.2	791
4	80	20	40	0.2	50
8	80	20	40	0.2	98
12	80	20	40	0.2	307
16	80	20	40	0.2	696
20	80	20	40	0.2	544
24	80	20	40	0.2	3658
28	80	20	40	0.2	2095
32	80	20	40	0.2	210
4	80	20	40	0.2	107
8	80	20	40	0.2	102
12	80	20	40	0.2	116
16	80	20	40	0.2	128
20	80	20	40	0.2	485
24	80	20	40	0.2	916
28	80	20	40	0.2	1992
32	80	20	40	0.2	3695
4	80	20	40	0.2	140
8	80	20	40	0.2	272
12	80	20	40	0.2	105
16	80	20	40	0.2	552
20	80	20	40	0.2	549
24	80	20	40	0.2	673
28	80	20	40	0.2	522
32	80	20	40	0.2	2336
4	80	20	40	0.2	79
8	80	20	40	0.2	271
12	80	20	40	0.2	185
16	80	20	40	0.2	499
20	80	20	40	0.2	121
24	80	20	40	0.2	517
28	80	20	40	0.2	2288
32	80	20	40	0.2	179
4	80	20	40	0.2	263
8	80	20	40	0.2	78
12	80	20	40	0.2	218
16	80	20	40	0.2	850
20	80	20	40	0.2	744
24	80	20	40	0.2	1806
28	80	20	40	0.2	3206
32	80	20	40	0.2	152
4	80	20	40	0.2	106
8	80	20	40	0.2	505
12	80	20	40	0.2	78
16	80	20	40	0.2	573
20	80	20	40	0.2	465
24	80	20	40	0.2	852
28	80	20	40	0.2	587
32	80	20	40	0.2	10045
4	80	20	40	0.2	70
8	80	20	40	0.2	372
12	80	20	40	0.2	70
16	80	20	40	0.2	216
20	80	20	40	0.2	220
24	80	20	40	0.2	1293
28	80	20	40	0.2	6602
32	80	20	40	0.2	8749
4	80	20	40	0.2	65
8	80	20	40	0.2	215
12	80	20	40	0.2	420
16	80	20	40	0.2	575
20	80	20	40	0.2	995
24	80	20	40	0.2	196
28	80	20	40	0.2	792
32	80	20	40	0.2	2538
4	80	20	40	0.2	79
8	80	20	40	0.2	72
12	80	20	40	0.2	222
16	80	20	40	0.2	1249
20	80	20	40	0.2	294
24	80	20	40	0.2	143
28	80	20	40	0.2	792
32	80	20	40	0.2	7674
4	80	20	40	0.2	77
8	80	20	40	0.2	84
12	80	20	40	0.2	268
16	80	20	40	0.2	91
20	80	20	40	0.2	110
24	80	20	40	0.2	1177
28	80	20	40	0.2	3481
32	80	20	40	0.2	7193
4	80	20	40	0.2	118
8	80	20	40	0.2	263
12	80	20	40	0.2	78
16	80	20	40	0.2	163
20	80	20	40	0.2	990
24	80	20	40	0.2	2093
28	80	20	40	0.2	1683
32	80	20	40	0.2	1577
4	80	20	40	0.2	166
8	80	20	40	0.2	215
12	80	20	40	0.2	213
16	80	20	40	0.2	473
20	80	20	40	0.2	105
24	80	20	40	0.2	222
28	80	20	40	0.2	406
32	80	20	40	0.2	4529
4	80	20	40	0.2	73
8	80	20	40	0.2	190
12	80	20	40	0.2	205
16	80	20	40	0.2	379
20	80	20	40	0.2	1058
24	80	20	40	0.2	1135
28	80	20	40	0.2	2009
32	80	20	40	0.2	3962
4	80	20	40	0.2	100
8	80	20	40	0.2	132
12	80	20	40	0.2	312
16	80	20	40	0.2	196
20	80	20	40	0.2	1501
24	80	20	40	0.2	1753
28	80	20	40	0.2	586
32	80	20	40	0.2	2545
4	80	20	40	0.2	73
8	80	20	40	0.2	366
12	80	20	40	0.2	159
16	80	20	40	0.2	107
20	80	20	40	0.2	1107
24	80	20	40	0.2	3308
28	80	20	40	0.2	1063
32	80	20	40	0.2	9978
4	80	20	40	0.2	55
8	80	20	40	0.2	171
12	80	20	40	0.2	316
16	80	20	40	0.2	189
20	80	20	40	0.2	1374
24	80	20	40	0.2	692
28	80	20	40	0.2	272
32	80	20	40	0.2	2247
4	80	20	40	0.2	75
8	80	20	40	0.2	99
12	80	20	40	0.2	883
16	80	20	40	0.2	780
20	80	20	40	0.2	1316
24	80	20	40	0.2	289
28	80	20	40	0.2	905
32	80	20	40	0.2	2011
4	80	20	40	0.2	70
8	80	20	40	0.2	103
12	80	20	40	0.2	115
16	80	20	40	0.2	1436
20	80	20	40	0.2	417
24	80	20	40	0.2	465
28	80	20	40	0.2	797
32	80	20	40	0.2	771
4	80	20	40	0.2	40
8	80	20	40	0.2	182
12	80	20	40	0.2	48
16	80	20	40	0.2	126
20	80	20	40	0.2	392
24	80	20	40	0.2	811
28	80	20	40	0.2	2972
32	80	20	40	0.2	7587
4	80	20	40	0.2	90
8	80	20	40	0.2	61
12	80	20	40	0.2	96
16	80	20	40	0.2	983
20	80	20	40	0.2	610
24	80	20	40	0.2	832
28	80	20	40	0.2	466
32	80	20	40	0.2	3162
4	80	20	40	0.2	51
8	80	20	40	0.2	226
12	80	20	40	0.2	212
16	80	20	40	0.2	647
20	80	20	40	0.2	242
24	80	20	40	0.2	3940
28	80	20	40	0.2	2480
32	80	20	40	0.2	153
4	80	20	40	0.2	145
8	80	20	40	0.2	357
12	80	20	40	0.2	105
16	80	20	40	0.2	266
20	80	20	40	0.2	726
24	80	20	40	0.2	1376
28	80	20	40	0.2	1205
32	80	20	40	0.2	2077
4	80	20	40	0.2	69
8	80	20	40	0.2	61
12	80	20	40	0.2	124
16	80	20	40	0.2	267
20	80	20	40	0.2	307
24	80	20	40	0.2	3454
28	80	20	40	0.2	447
32	80	20	40	0.2	3945
4	80	20	40	0.2	77
8	80	20	40	0.2	77
12	80	20	40	0.2	299
16	80	20	40	0.2	228
20	80	20	40	0.2	1074
24	80	20	40	0.2	4472
28	80	20	40	0.2	750
32	80	20	40	0.2	3098
4	80	20	40	0.2	68
8	80	20	40	0.2	77
12	80	20	40	0.2	225
16	80	20	40	0.2	201
20	80	20	40	0.2	355
24	80	20	40	0.2	1329
28	80	20	40	0.2	2833
32	80	20	40	0.2	4967
4	80	20	40	0.2	76
8	80	20	40	0.2	127
12	80	20	40	0.2	136
16	80	20	40	0.2	773
20	80	20	40	0.2	182
24	80	20	40	0.2	1701
28	80	20	40	0.2	2187
32	80	20	40	0.2	7597
4	80	20	40	0.2	73
8	80	20	40	0.2	45
12	80	20	40	0.2	199
16	80	20	40	0.2	350
20	80	20	40	0.2	2029
24	80	20	40	0.2	1376
28	80	20	40	0.2	219
32	80	20	40	0.2	7642
4	80	20	40	0.2	37
8	80	20	40	0.2	129
12	80	20	40	0.2	151
16	80	20	40	0.2	275
20	80	20	40	0.2	207
24	80	20	40	0.2	3881
28	80	20	40	0.2	2251
32	80	20	40	0.2	3273
4	80	20	40	0.2	175
8	80	20	40	0.2	79
12	80	20	40	0.2	98
16	80	20	40	0.2	154
20	80	20	40	0.2	243
24	80	20	40	0.2	3612
28	80	20	40	0.2	2262
32	80	20	40	0.2	4026
4	80	20	40	0.2	45
8	80	20	40	0.2	281
12	80	20	40	0.2	219
16	80	20	40	0.2	2311
20	80	20	40	0.2	215
24	80	20	40	0.2	2860
28	80	20	40	0.2	1004
32	80	20	40	0.2	3570
4	80	20	40	0.2	83
8	80	20	40	0.2	85
12	80	20	40	0.2	400
16	80	20	40	0.2	996
20	80	20	40	0.2	629
24	80	20	40	0.2	1309
28	80	20	40	0.2	4815
32	80	20	40	0.2	7276
4	80	20	40	0.2	119
8	80	20	40	0.2	73
12	80	20	40	0.2	138
16	80	20	40	0.2	547
20	80	20	40	0.2	635
24	80	20	40	0.2	227
28	80	20	40	0.2	480
32	80	20	40	0.2	919
4	80	20	40	0.2	84
8	80	20	40	0.2	113
12	80	20	40	0.2	523
16	80	20	40	0.2	405
20	80	20	40	0.2	550
24	80	20	40	0.2	618
28	80	20	40	0.2	668
32	80	20	40	0.2	4835
4	80	20	40	0.2	146
8	80	20	40	0.2	64
12	80	20	40	0.2	89
16	80	20	40	0.2	143
20	80	20	40	0.2	82
24	80	20	40	0.2	1172
28	80	20	40	0.2	681
32	80	20	40	0.2	2118
4	80	20	40	0.2	104
8	80	20	40	0.2	112
12	80	20	40	0.2	211
16	80	20	40	0.2	144
20	80	20	40	0.2	308
24	80	20	40	0.2	910
28	80	20	40	0.2	1376
32	80	20	40	0.2	3310
4	80	20	40	0.2	147
8	80	20	40	0.2	88
12	80	20	40	0.2	123
16	80	20	40	0.2	2299
20	80	20	40	0.2	314
24	80	20	40	0.2	2004
28	80	20	40	0.2	2114
32	80	20	40	0.2	763
4	80	20	40	0.2	99
8	80	20	40	0.2	99
12	80	20	40	0.2	2154
16	80	20	40	0.2	250
20	80	20	40	0.2	462
24	80	20	40	0.2	2032
28	80	20	40	0.2	1502
32	80	20	40	0.2	3097
4	80	20	40	0.2	74
8	80	20	40	0.2	263
12	80	20	40	0.2	275
16	80	20	40	0.2	705
20	80	20	40	0.2	835
24	80	20	40	0.2	483
28	80	20	40	0.2	751
32	80	20	40	0.2	2191
4	80	20	40	0.2	186
8	80	20	40	0.2	108
12	80	20	40	0.2	298
16	80	20	40	0.2	185
20	80	20	40	0.2	136
24	80	20	40	0.2	914
28	80	20	40	0.2	422
32	80	20	40	0.2	3571
4	80	20	40	0.2	89
8	80	20	40	0.2	152
12	80	20	40	0.2	318
16	80	20	40	0.2	1629
20	80	20	40	0.2	595
24	80	20	40	0.2	233
28	80	20	40	0.2	568
32	80	20	40	0.2	5513
4	80	20	40	0.2	71
8	80	20	40	0.2	190
12	80	20	40	0.2	632
16	80	20	40	0.2	98
20	80	20	40	0.2	182
24	80	20	40	0.2	987
28	80	20	40	0.2	354
32	80	20	40	0.2	1650
4	80	20	40	0.2	94
8	80	20	40	0.2	103
12	80	20	40	0.2	63
16	80	20	40	0.2	143
20	80	20	40	0.2	195
24	80	20	40	0.2	1395
28	80	20	40	0.2	3732
32	80	20	40	0.2	3143
4	80	20	40	0.2	77
8	80	20	40	0.2	198
12	80	20	40	0.2	442
16	80	20	40	0.2	489
20	80	20	40	0.2	198
24	80	20	40	0.2	555
28	80	20	40	0.2	1897
32	80	20	40	0.2	4179
4	80	20	40	0.2	66
8	80	20	40	0.2	179
12	80	20	40	0.2	321
16	80	20	40	0.2	567
20	80	20	40	0.2	466
24	80	20	40	0.2	3231
28	80	20	40	0.2	308
32	80	20	40	0.2	1299
4	80	20	40	0.2	51
8	80	20	40	0.2	122
12	80	20	40	0.2	78
16	80	20	40	0.2	388
20	80	20	40	0.2	223
24	80	20	40	0.2	212
28	80	20	40	0.2	905
32	80	20	40	0.2	260
4	80	20	40	0.2	43
8	80	20	40	0.2	59
12	80	20	40	0.2	188
16	80	20	40	0.2	101
20	80	20	40	0.2	1459
24	80	20	40	0.2	1078
28	80	20	40	0.2	1025
32	80	20	40	0.2	14042
4	80	20	40	0.2	118
8	80	20	40	0.2	248
12	80	20	40	0.2	108
16	80	20	40	0.2	1649
20	80	20	40	0.2	538
24	80	20	40	0.2	843
28	80	20	40	0.2	3552
32	80	20	40	0.2	3573
4	80	20	40	0.2	339
8	80	20	40	0.2	312
12	80	20	40	0.2	130
16	80	20	40	0.2	337
20	80	20	40	0.2	1034
24	80	20	40	0.2	739
28	80	20	40	0.2	6030
32	80	20	40	0.2	466
4	80	20	40	0.2	286
8	80	20	40	0.2	45
12	80	20	40	0.2	435
16	80	20	40	0.2	247
20	80	20	40	0.2	452
24	80	20	40	0.2	509
28	80	20	40	0.2	4428
32	80	20	40	0.2	6678
4	80	20	40	0.2	213
8	80	20	40	0.2	136
12	80	20	40	0.2	194
16	80	20	40	0.2	494
20	80	20	40	0.2	334
24	80	20	40	0.2	1470
28	80	20	40	0.2	2251
32	80	20	40	0.2	634
4	80	20	40	0.2	82
8	80	20	40	0.2	85
12	80	20	40	0.2	332
16	80	20	40	0.2	513
20	80	20	40	0.2	766
24	80	20	40	0.2	3642
28	80	20	40	0.2	627
32	80	20	40	0.2	356
4	80	20	40	0.2	78
8	80	20	40	0.2	114
12	80	20	40	0.2	57
16	80	20	40	0.2	605
20	80	20	40	0.2	1023
24	80	20	40	0.2	539
28	80	20	40	0.2	385
32	80	20	40	0.2	3527
4	80	20	40	0.2	115
8	80	20	40	0.2	86
12	80	20	40	0.2	404
16	80	20	40	0.2	96
20	80	20	40	0.2	1206
24	80	20	40	0.2	273
28	80	20	40	0.2	1366
32	80	20	40	0.2	9451
4	80	20	40	0.2	106
8	80	20	40	0.2	92
12	80	20	40	0.2	235
16	80	20	40	0.2	105
20	80	20	40	0.2	274
24	80	20	40	0.2	482
28	80	20	40	0.2	2798
32	80	20	40	0.2	4004
4	80	20	40	0.2	48
8	80	20	40	0.2	177
12	80	20	40	0.2	274
16	80	20	40	0.2	411
20	80	20	40	0.2	534
24	80	20	40	0.2	1883
28	80	20	40	0.2	2215
32	80	20	40	0.2	4994
4	80	20	40	0.2	42
8	80	20	40	0.2	156
12	80	20	40	0.2	199
16	80	20	40	0.2	591
20	80	20	40	0.2	821
24	80	20	40	0.2	125
28	80	20	40	0.2	2384
32	80	20	40	0.2	1099
4	80	20	40	0.2	52
8	80	20	40	0.2	296
12	80	20	40	0.2	72
16	80	20	40	0.2	513
20	80	20	40	0.2	1052
24	80	20	40	0.2	1322
28	80	20	40	0.2	386
32	80	20	40	0.2	629
4	80	20	40	0.2	42
8	80	20	40	0.2	128
12	80	20	40	0.2	595
16	80	20	40	0.2	393
20	80	20	40	0.2	739
24	80	20	40	0.2	1442
28	80	20	40	0.2	1780
32	80	20	40	0.2	767
4	80	20	40	0.2	68
8	80	20	40	0.2	229
12	80	20	40	0.2	672
